model,machine,context_length,horizon,with_covariates,device,n_samples,mae,rmse,inference_ms,coverage,crps
timesfm-2.5,chameleon,1024,300,True,cpu,25,2.280863338859861,27.717254272570493,2420.207102599997,,
timesfm-2.5,chameleon,1800,60,False,cpu,25,0.06914026387532553,0.09702674490236865,1270.2358532399921,0.3306666666666666,0.07089740997314453
timesfm-2.5,chameleon,1800,60,True,cpu,25,19.01226057865115,144.87045940588493,1345.810250880004,,
timesfm-2.5,chameleon,1800,120,False,cpu,25,0.08107032267252605,0.11995086577074451,1283.681613680019,0.285,0.07487816836039227
timesfm-2.5,chameleon,1800,120,True,cpu,25,11.707839663913143,124.93615394695657,1377.503137440035,,
timesfm-2.5,chameleon,1800,300,False,cpu,25,0.09325281575520833,0.15649776756563752,2488.1844146799813,0.2462666666666667,0.08980745134480796
timesfm-2.5,chameleon,1800,300,True,cpu,25,8.092563712500397,115.18978381566956,2506.391023879987,,
timesfm-2.5,chameleon,3600,60,False,cpu,25,0.058671829223632815,0.0908550602364265,1214.5123578400307,0.38066666666666665,0.060019120076497415
timesfm-2.5,chameleon,3600,60,True,cpu,25,0.44104510339751685,2.3396279778340427,1458.3743122400483,,
timesfm-2.5,chameleon,3600,120,False,cpu,25,0.18221649169921875,0.3430256312360087,1210.6543449600758,0.34233333333333343,0.1726747771199544
timesfm-2.5,chameleon,3600,120,True,cpu,25,0.5914072921667318,2.9099403373130457,1424.38046448,,
timesfm-2.5,chameleon,3600,300,False,cpu,25,0.2115992431640625,0.39012852515674334,2347.2781943599693,0.33253333333333335,0.20497481281534832
timesfm-2.5,chameleon,3600,300,True,cpu,25,1.8707759975547322,23.925984537965423,2661.505916799997,,
timesfm-2.5,ares,512,60,False,cpu,25,0.00020383453369140624,0.0002458871365764537,861.0576536400004,0.6313333333333334,0.00018163403828938803
timesfm-2.5,ares,512,60,True,cpu,25,0.000345186914192908,0.0004333017089950412,928.4579514000143,,
timesfm-2.5,ares,512,120,False,cpu,25,0.0004448032379150391,0.0005054673763477297,815.2122797599623,0.612,0.000398263308207194
timesfm-2.5,ares,512,120,True,cpu,25,0.0006573560118121988,0.0008714860622075055,914.4651960800002,,
timesfm-2.5,ares,512,300,False,cpu,25,0.0014760871887207034,0.002388273319396422,1930.3661387600005,0.5811999999999999,0.0015368183568318686
timesfm-2.5,ares,512,300,True,cpu,25,0.004245378730584048,0.007335637543923349,1970.4441240400226,,
timesfm-2.5,ares,1024,60,False,cpu,25,9.353256225585938e-05,0.00011358974330531495,1242.6066016800542,0.4513333333333333,0.000117319704691569
timesfm-2.5,ares,1024,60,True,cpu,25,0.0011707227496617963,0.0016355025544598299,1266.4596294399416,,
timesfm-2.5,ares,1024,120,False,cpu,25,0.0008097216288248699,0.0009005171297612083,1216.9053169999825,0.42633333333333334,0.0008466460863749187
timesfm-2.5,ares,1024,120,True,cpu,25,0.003494096558421863,0.0067382923772107365,1316.9881102399634,,
timesfm-2.5,ares,1024,300,False,cpu,25,0.0006845041910807291,0.0010052039402913724,2286.9118762400285,0.3208,0.0008709740244547524
timesfm-2.5,ares,1024,300,True,cpu,25,0.004035136106209299,0.007314720700377163,2542.575199040002,,
timesfm-2.5,ares,1800,60,False,cpu,25,3.5821278889973955e-05,4.109463178320376e-05,1246.542330120028,0.4433333333333333,6.248020172119141e-05
timesfm-2.5,ares,1800,60,True,cpu,25,0.0016574759948784865,0.001974057128286735,1390.7958815200254,,
timesfm-2.5,ares,1800,120,False,cpu,25,3.097852071126302e-05,3.979391002183238e-05,1232.896783640008,0.4193333333333334,9.955617268880208e-05
timesfm-2.5,ares,1800,120,True,cpu,25,0.0018955586123603884,0.00226390926083332,1331.7461929199999,,
timesfm-2.5,ares,1800,300,False,cpu,25,0.0006998387654622396,0.001120375475474085,2543.1488425599855,0.37400000000000005,0.0008374708989461263
timesfm-2.5,ares,1800,300,True,cpu,25,0.0032122648357297513,0.005882015907612932,2440.4604925200874,,
timesfm-2.5,ares,3600,60,False,cpu,25,0.0003441047668457031,0.0003738295470235607,1220.9245795200331,0.5193333333333333,0.0003321357599894206
timesfm-2.5,ares,3600,60,True,cpu,25,0.0020264349141404193,0.0024113902953239014,1340.835356240004,,
timesfm-2.5,ares,3600,120,False,cpu,25,0.00038024139404296874,0.00041542487109729956,1201.179493519976,0.48100000000000004,0.0004205053202311198
timesfm-2.5,ares,3600,120,True,cpu,25,0.002499605947710593,0.0029845102586184813,1353.0067934000365,,
timesfm-2.5,ares,3600,300,False,cpu,25,0.0012620206197102865,0.0013640334539740861,2270.0538909600073,0.4185333333333333,0.0013260418828328448
timesfm-2.5,ares,3600,300,True,cpu,25,0.003180919914680255,0.003699963844327577,2442.7780741599963,,
timesfm-2.5,ares-comp-10,512,60,False,cpu,25,0.06221651713053387,0.07694686197875511,799.1235234000487,0.37133333333333335,0.05260208220163982
timesfm-2.5,ares-comp-10,512,60,True,cpu,25,0.2764593298854249,0.5378583492147206,899.8779127199668,,
timesfm-2.5,ares-comp-10,512,120,False,cpu,25,0.10520642534891765,0.14078390216541034,850.8973806800168,0.3053333333333333,0.09755349716822308
timesfm-2.5,ares-comp-10,512,120,True,cpu,25,0.40893681141904764,1.1745822466813554,862.6696098800312,,
timesfm-2.5,ares-comp-10,512,300,False,cpu,25,0.10079598693847655,0.1720267771383566,1934.9360238400188,0.32306666666666667,0.09242233325449625
timesfm-2.5,ares-comp-10,512,300,True,cpu,25,0.564027972623016,1.906204825473759,1994.0699415999732,,
timesfm-2.5,ares-comp-10,1024,60,False,cpu,25,0.047953505198160815,0.08164347896719544,1207.257967839978,0.45666666666666667,0.045758635063171384
timesfm-2.5,ares-comp-10,1024,60,True,cpu,25,5.122226693777627,31.420235355537486,1346.299898599991,,
timesfm-2.5,ares-comp-10,1024,120,False,cpu,25,0.09675860087076824,0.12643448788743733,1220.8068412000102,0.38433333333333336,0.08117068522135418
timesfm-2.5,ares-comp-10,1024,120,True,cpu,25,2.6350888781163864,20.582493749977857,1278.8851323200106,,
timesfm-2.5,ares-comp-10,1024,300,False,cpu,25,0.0873155532836914,0.13911491540946405,2361.603540519991,0.4357333333333333,0.07750572452290853
timesfm-2.5,ares-comp-10,1024,300,True,cpu,25,1.4671792896374982,15.136990249276698,2415.1410152800054,,
timesfm-2.5,ares-comp-10,1800,60,False,cpu,25,0.03545089975992838,0.04874527161203192,1279.6020258399767,0.4673333333333333,0.035851497154235835
timesfm-2.5,ares-comp-10,1800,60,True,cpu,25,0.13027950837973415,0.20339994478736934,1288.8002296000013,,
timesfm-2.5,ares-comp-10,1800,120,False,cpu,25,0.10422017733256021,0.2893353443897116,1237.414255840049,0.384,0.09791659941991168
timesfm-2.5,ares-comp-10,1800,120,True,cpu,25,0.21049598708403508,0.41078830424431184,1302.154610319958,,
timesfm-2.5,ares-comp-10,1800,300,False,cpu,25,0.20716619504292808,0.33823353817496427,2336.8489284001407,0.3513333333333334,0.1757928529027303
timesfm-2.5,ares-comp-10,1800,300,True,cpu,25,0.30329312387523466,0.4656929745124147,2448.8898695999887,,
timesfm-2.5,ares-comp-10,3600,60,False,cpu,25,0.12320853042602539,0.29115528704509885,1217.7017741999953,0.3606666666666667,0.11307770917256672
timesfm-2.5,ares-comp-10,3600,60,True,cpu,25,0.1606518239376167,0.33031377428773334,1372.7249036400826,,
timesfm-2.5,ares-comp-10,3600,120,False,cpu,25,0.08596926625569662,0.21604111194703407,1209.6613577199605,0.4353333333333333,0.07379204085985819
timesfm-2.5,ares-comp-10,3600,120,True,cpu,25,0.1254946589663968,0.2589185471548554,1384.747480960068,,
timesfm-2.5,ares-comp-10,3600,300,False,cpu,25,0.06585089314778646,0.15000672999669779,2284.140114439979,0.37453333333333333,0.05776455680211386
timesfm-2.5,ares-comp-10,3600,300,True,cpu,25,0.11179108494799975,0.20832816870303916,2472.3357944799136,,
