model,machine,context_length,horizon,with_covariates,device,n_samples,mae,rmse,inference_ms,coverage,crps
chronos2-small,ares-comp-10,1024,60,False,cpu,25,0.060755189259847,0.0967000721860852,128.37447083998995,0.73,0.04719316965738932
chronos2-small,ares-comp-10,1024,60,True,cpu,25,0.05172634506225585,0.08419035126271941,8304.53543619973,0.7040000000000001,0.046628648037380635
chronos2-small,ares-comp-10,1024,120,False,cpu,25,0.08768335978190103,0.1231422198385437,133.7960218799708,0.6996666666666667,0.06935479041205513
chronos2-small,ares-comp-10,1024,120,True,cpu,25,0.1039224484761556,0.1353257323383742,8870.06339436004,0.7023333333333333,0.09054647907680934
chronos2-small,ares-comp-10,1024,300,False,cpu,25,0.08636413447062173,0.14388578061736138,150.43996415974107,0.7181333333333335,0.07044629582722982
chronos2-small,ares-comp-10,1024,300,True,cpu,25,0.08002703221638997,0.13178024164481694,10233.213450720068,0.7854666666666666,0.07273987469991049
chronos2-small,ares-comp-10,1800,60,False,cpu,25,0.038604516347249346,0.052666747347380805,211.30709151984775,0.8286666666666666,0.03390368381076389
chronos2-small,ares-comp-10,1800,60,True,cpu,25,0.03952751922607422,0.05334439908894175,14383.254168920103,0.8826666666666667,0.03818483522203234
chronos2-small,ares-comp-10,1800,120,False,cpu,25,0.09973954073588054,0.28436644890767576,225.31113599936361,0.7136666666666668,0.09428678525288901
chronos2-small,ares-comp-10,1800,120,True,cpu,25,0.11331733767191571,0.2999852068443813,14847.353800959827,0.7656666666666666,0.10547698637644448
chronos2-small,ares-comp-10,1800,300,False,cpu,25,0.18091566301981607,0.3233842899557866,230.10607755975798,0.6737333333333333,0.1367393502553304
chronos2-small,ares-comp-10,1800,300,True,cpu,25,0.19396799596150716,0.33441470309672494,16444.940258679708,0.7315999999999999,0.1593019514719645
chronos2-small,ares-comp-10,3600,60,False,cpu,25,0.10754652595520019,0.2679172274363824,329.7985243200674,0.7653333333333334,0.09978445120917424
chronos2-small,ares-comp-10,3600,60,True,cpu,25,0.13204913139343263,0.30034535446677646,31294.883485000028,0.7146666666666667,0.11132239676581487
chronos2-small,ares-comp-10,3600,120,False,cpu,25,0.09430669593811036,0.22640948255769403,387.094691520324,0.7693333333333332,0.07597077422671848
chronos2-small,ares-comp-10,3600,120,True,cpu,25,0.09347702598571779,0.22592286183741997,34412.41272404048,0.7939999999999999,0.07909387421078153
chronos2-small,ares-comp-10,3600,300,False,cpu,25,0.07086782913208008,0.16001971092250744,380.691575880046,0.7898666666666665,0.05950804353502062
chronos2-small,ares-comp-10,3600,300,True,cpu,25,0.06965905062357586,0.15734476416761303,35611.81627839949,0.8072,0.06370658598158094
