model,machine,context_length,horizon,with_covariates,device,n_samples,mae,rmse,inference_ms,coverage,crps,winkler,training_mode,ft_epochs,ft_time_s,ft_train_machines,experiment
granite-ttm,homelab,512,120,False,cuda,25,1.6310375979741414,1.807571233228223,4.792068599996924,,,,zero_shot,,,,
granite-ttm,homelab,512,300,False,cuda,25,2.2021892207463583,2.305345953898536,4.942924639998978,,,,zero_shot,,,,
granite-ttm,homelab,1024,60,False,cuda,25,0.007607338587443,0.008020330087529,5.152991600000405,,,,zero_shot,,,,
granite-ttm,homelab,1024,120,False,cuda,25,0.0207227363586425,0.0213855207234908,4.939039439999533,,,,zero_shot,,,,
granite-ttm,homelab,1024,300,False,cuda,25,0.0259084671020507,0.0307053164081915,5.005987080000978,,,,zero_shot,,,,
granite-ttm,homelab,1800,60,False,cuda,25,0.0025696436564127,0.0029518654769067,5.005206879999946,,,,zero_shot,,,,
granite-ttm,homelab,1800,120,False,cuda,25,0.0058522011439005,0.0065002832914218,4.824121200001628,,,,zero_shot,,,,
granite-ttm,homelab,1800,300,False,cuda,25,0.01392110303243,0.0143889110539747,4.830838000000881,,,,zero_shot,,,,
granite-ttm,homelab,3600,60,False,cuda,25,0.0131687520345052,0.0146890092023219,5.493805600003725,,,,zero_shot,,,,
granite-ttm,homelab,3600,120,False,cuda,25,0.033624893506368,0.0357108591667717,4.824018839998416,,,,zero_shot,,,,
granite-ttm,homelab,3600,300,False,cuda,25,0.0530003730773925,0.0601695876264369,4.869590200001426,,,,zero_shot,,,,
