model,machine,context_length,horizon,with_covariates,device,n_samples,mae,rmse,inference_ms,coverage,crps
chronos2-small,homelab,3600,300,False,cuda,25,0.045359801864624,0.0524501364237837,50.74569887999132,0.7634666666666666,0.0446324017079671
chronos2-small,homelab,3600,300,True,cuda,25,0.0450074957529703,0.0520240041811137,361.2592345200119,0.7066666666666667,0.0446233142683241
chronos2-small,chameleon,512,60,False,cuda,25,0.1165689748128255,0.1500002932627304,24.38548343999173,0.7759999999999999,0.1010511983235677
chronos2-small,chameleon,512,60,True,cuda,25,0.1148193105061849,0.1488785161948699,166.9136226799992,0.77,0.1046464246961805
chronos2-small,chameleon,512,120,False,cuda,25,0.129321854909261,0.1917687769567112,40.42891275998954,0.7043333333333334,0.1092409053378634
chronos2-small,chameleon,512,120,True,cuda,25,0.1230088170369466,0.1651269625539321,162.24591947999215,0.7156666666666667,0.1038680376688639
chronos2-small,chameleon,512,300,False,cuda,25,0.147052180480957,0.2335595918370085,34.11345979998714,0.6569333333333333,0.1192545723470052
chronos2-small,chameleon,512,300,True,cuda,25,0.1031788869222005,0.1724476823379918,220.72021632001,0.6218666666666666,0.1087238710869683
chronos2-small,chameleon,1024,60,False,cuda,25,0.057324223836263,0.0832186599531646,35.028770519998034,0.8206666666666668,0.061178815375434
chronos2-small,chameleon,1024,60,True,cuda,25,0.0456376088460286,0.0616952997207763,255.089638559989,0.8000000000000002,0.0498090864393446
chronos2-small,chameleon,1024,120,False,cuda,25,0.1018415781656901,0.2097808279276126,27.61402700000417,0.7566666666666666,0.1000643780178493
chronos2-small,chameleon,1024,120,True,cuda,25,0.10091712697347,0.2074938061734147,278.3920154799989,0.7696666666666667,0.0976618794759114
chronos2-small,chameleon,1024,300,False,cuda,25,0.1151099024454752,0.2169165554984384,37.06685964000826,0.6741333333333333,0.102408153652615
chronos2-small,chameleon,1024,300,True,cuda,25,0.1174493143717448,0.2084909534671201,317.11646495998593,0.7429333333333333,0.1157433319769965
chronos2-small,chameleon,1800,60,False,cuda,25,0.0724950968424479,0.0985078812944274,36.86146223999458,0.8253333333333334,0.0715509307861328
chronos2-small,chameleon,1800,60,True,cuda,25,0.0727244923909505,0.0987453938070844,391.1751788000038,0.8246666666666667,0.0713315280490451
