model,machine,context_length,horizon,with_covariates,device,n_samples,mae,rmse,inference_ms,coverage,crps
timesfm-2.5,chameleon,1024,120,False,cuda,25,0.0953596216837565,0.2038838400175345,122.97421367999732,0.166,0.09433092786153155
timesfm-2.5,chameleon,1024,120,True,cuda,25,1.362091673138517,10.993864346459786,153.81207360000417,,
timesfm-2.5,chameleon,1024,300,False,cuda,25,0.10005161641438802,0.18057526477699568,317.44571055999813,0.188,0.09259569270833333
timesfm-2.5,chameleon,1024,300,True,cuda,25,2.280669535694291,27.714073154566176,350.0236523999888,,
timesfm-2.5,chameleon,1800,60,False,cuda,25,0.06914025370279948,0.0970267412908073,120.9160958000075,0.3306666666666666,0.07089740305582683
timesfm-2.5,chameleon,1800,60,True,cuda,25,19.002185274009193,144.7923514630743,176.6071172400052,,
timesfm-2.5,chameleon,1800,120,False,cuda,25,0.08107036844889322,0.11995092016549638,145.54915791999747,0.285,0.07487820276896161
timesfm-2.5,chameleon,1800,120,True,cuda,25,11.70574117469751,124.9131317234765,173.75000084000706,,
timesfm-2.5,chameleon,1800,300,False,cuda,25,0.09325271504720054,0.1564975069600024,313.29077764000203,0.2462666666666667,0.0898073604634603
timesfm-2.5,chameleon,1800,300,True,cuda,25,8.094128175381,115.21633995624337,338.46150572000624,,
timesfm-2.5,chameleon,3600,60,False,cuda,25,0.058671798706054684,0.09085502873393525,143.98977615998547,0.38066666666666665,0.06001910064697266
timesfm-2.5,chameleon,3600,60,True,cuda,25,0.4410382419877238,2.3395694067795962,206.8801889999963,,
timesfm-2.5,chameleon,3600,120,False,cuda,25,0.1822165095011393,0.3430255091768597,124.79039111999782,0.34233333333333343,0.17267484418233234
timesfm-2.5,chameleon,3600,120,True,cuda,25,0.5914038162381777,2.909924921492058,218.3687063599973,,
timesfm-2.5,chameleon,3600,300,False,cuda,25,0.2115992980957031,0.3901285482029275,308.05334267999797,0.33253333333333335,0.2049748764851888
timesfm-2.5,chameleon,3600,300,True,cuda,25,1.870501186206171,23.921154145562838,373.5660408799981,,
timesfm-2.5,ares,512,60,False,cuda,25,0.00020383707682291666,0.0002458903731942213,123.67449488000148,0.6313333333333334,0.00018163464864095054
timesfm-2.5,ares,512,60,True,cuda,25,0.00034517395426722665,0.0004332868552157923,122.52938287999541,,
timesfm-2.5,ares,512,120,False,cuda,25,0.00044480387369791666,0.0005054676101423334,102.67248335999966,0.612,0.00039826342264811203
timesfm-2.5,ares,512,120,True,cuda,25,0.0006573648894712689,0.0008715173991320066,122.98863892000782,,
timesfm-2.5,ares,512,300,False,cuda,25,0.0014760871887207034,0.002388273319396422,294.2186040399997,0.5811999999999999,0.001536818369547526
timesfm-2.5,ares,512,300,True,cuda,25,0.0042454159997913,0.007335732288670238,313.9996387600013,,
timesfm-2.5,ares,1024,60,False,cuda,25,9.353256225585938e-05,0.00011358974330531495,122.03821008000205,0.4513333333333333,0.00011731983184814453
timesfm-2.5,ares,1024,60,True,cuda,25,0.0011707381544768698,0.0016354472376284956,142.59061175999932,,
timesfm-2.5,ares,1024,120,False,cuda,25,0.0008097216288248699,0.0009005171297612083,130.3429133600025,0.42633333333333334,0.0008466461753845215
timesfm-2.5,ares,1024,120,True,cuda,25,0.0034941818418279913,0.006738685329834354,158.69677823999382,,
timesfm-2.5,ares,1024,300,False,cuda,25,0.0006845046997070313,0.0010052043327095886,286.4556714400055,0.3208,0.0008709741134643555
timesfm-2.5,ares,1024,300,True,cuda,25,0.004035018238023217,0.0073141771426044125,328.0555070400033,,
timesfm-2.5,ares,1800,60,False,cuda,25,3.582000732421875e-05,4.109330952263164e-05,119.78605587999027,0.4433333333333333,6.247971852620443e-05
timesfm-2.5,ares,1800,60,True,cuda,25,0.0016574811423164019,0.001974060925259377,174.0765388400041,,
timesfm-2.5,ares,1800,120,False,cuda,25,3.097724914550781e-05,3.979301186180201e-05,122.58269324000366,0.4193333333333334,9.95556386311849e-05
timesfm-2.5,ares,1800,120,True,cuda,25,0.0018955516516246233,0.0022639026406158476,150.59739407999587,,
timesfm-2.5,ares,1800,300,False,cuda,25,0.0006998374938964845,0.001120374760107098,313.6144399600061,0.37400000000000005,0.0008374711634318035
timesfm-2.5,ares,1800,300,True,cuda,25,0.003212250664621195,0.005882184438056309,341.74346132000204,,
timesfm-2.5,ares,3600,60,False,cuda,25,0.00034410603841145837,0.0003738302139418092,120.9282167999936,0.5193333333333333,0.0003321361033121745
timesfm-2.5,ares,3600,60,True,cuda,25,0.002026418090158979,0.0024113709034109905,167.40004236000914,,
timesfm-2.5,ares,3600,120,False,cuda,25,0.0003802407582600911,0.00041542455508188883,143.3313151200059,0.48100000000000004,0.0004205046780904134
timesfm-2.5,ares,3600,120,True,cuda,25,0.00249963209547269,0.0029845372328526857,167.79669632000375,,
timesfm-2.5,ares,3600,300,False,cuda,25,0.0012620203653971355,0.0013640332554917972,306.35015200000225,0.4185333333333333,0.0013260422948201496
timesfm-2.5,ares,3600,300,True,cuda,25,0.0031809155493521335,0.0036999671050113704,331.18502943999835,,
timesfm-2.5,ares-comp-10,512,60,False,cuda,25,0.0622165273030599,0.07694681255562906,124.61931043998902,0.37133333333333335,0.05260206693013509
timesfm-2.5,ares-comp-10,512,60,True,cuda,25,0.276463883267302,0.5378717923348414,119.73731884000699,,
timesfm-2.5,ares-comp-10,512,120,False,cuda,25,0.10520643424987793,0.14078390178070926,100.88702584002021,0.3053333333333333,0.09755350628534952
timesfm-2.5,ares-comp-10,512,120,True,cuda,25,0.4089625689771449,1.1746397602622447,119.89905899999485,,
timesfm-2.5,ares-comp-10,512,300,False,cuda,25,0.10079600626627604,0.17202681962576785,291.2758851999979,0.32306666666666667,0.09242234237416584
