model,machine,context_length,horizon,with_covariates,device,n_samples,mae,rmse,inference_ms,coverage,crps
moirai-1.1-small,ares,3600,120,False,cuda,25,0.0005619799296061198,0.0006197419954786011,41.06909355905373,0.797,0.0005488290824890129
moirai-1.1-small,ares,3600,120,True,cuda,25,0.0009648475646972656,0.0010512156909458063,1686.889267040824,0.7543333333333334,0.0009656512088775644
moirai-1.1-small,ares,3600,300,False,cuda,25,0.0008916173299153645,0.0010452045108520498,31.596114799031056,0.8645333333333334,0.0010232975168863946
moirai-1.1-small,ares,3600,300,True,cuda,25,0.0016788678487141926,0.0019180647124889994,1692.8075063601136,0.7584000000000001,0.0015209665552775099
moirai-1.1-small,ares-comp-10,512,60,False,cuda,25,0.08253683090209961,0.09171492651477893,28.116713400231674,0.738,0.0641451266899109
moirai-1.1-small,ares-comp-10,512,60,True,cuda,25,0.08273306910196941,0.11069374552576373,89.37299912067829,0.7853333333333333,0.06908780125554402
moirai-1.1-small,ares-comp-10,512,120,False,cuda,25,0.1008443806966146,0.13421512170099975,28.19069447927177,0.7636666666666667,0.10018519528834025
moirai-1.1-small,ares-comp-10,512,120,True,cuda,25,0.10907959302266437,0.14295043824255405,91.2613900800352,0.7186666666666668,0.09251274377822875
moirai-1.1-small,ares-comp-10,512,300,False,cuda,25,0.09477164459228517,0.17220634987574848,42.08727604011074,0.7556,0.1020440318646749
moirai-1.1-small,ares-comp-10,512,300,True,cuda,25,0.08749389724731445,0.15782626299422003,90.58049360086443,0.7222666666666667,0.08345246536254881
moirai-1.1-small,ares-comp-10,1024,60,False,cuda,25,0.060168024698893235,0.09229397709474561,30.408802840102,0.7780000000000001,0.050517004732767726
moirai-1.1-small,ares-comp-10,1024,60,True,cuda,25,0.0640473149617513,0.09569351408359646,263.91049443976954,0.69,0.052878567773183185
moirai-1.1-small,ares-comp-10,1024,120,False,cuda,25,0.08724045753479003,0.11556884931866165,29.092296320886817,0.7273333333333334,0.06933643141174316
moirai-1.1-small,ares-comp-10,1024,120,True,cuda,25,0.08284400622049967,0.10766745167615376,263.03135679947445,0.6753333333333333,0.06207057364845277
moirai-1.1-small,ares-comp-10,1024,300,False,cuda,25,0.08709846522013345,0.14262263457066549,38.7510685189045,0.8073333333333332,0.09566957221908572
moirai-1.1-small,ares-comp-10,1024,300,True,cuda,25,0.07792465438842773,0.1297649470068632,264.046593560779,0.7728,0.07216871360371908
moirai-1.1-small,ares-comp-10,1800,60,False,cuda,25,0.04458736673990885,0.059132587231960326,29.079911239387002,0.8573333333333332,0.041562213180542006
moirai-1.1-small,ares-comp-10,1800,60,True,cuda,25,0.055907955169677746,0.0715873110860532,725.173004839744,0.902,0.04962315814844767
moirai-1.1-small,ares-comp-10,1800,120,False,cuda,25,0.10654779497782389,0.29086498477253875,29.313023680297192,0.8490000000000001,0.10372528035354614
moirai-1.1-small,ares-comp-10,1800,120,True,cuda,25,0.11848752975463867,0.3022378271776019,725.2057571191108,0.872,0.10835174113845826
moirai-1.1-small,ares-comp-10,1800,300,False,cuda,25,0.17836812286376955,0.318214005921809,29.2514037998626,0.7873333333333333,0.1442007113571167
moirai-1.1-small,ares-comp-10,1800,300,True,cuda,25,0.1628680458068848,0.30442940723032896,725.0779469191912,0.7781333333333333,0.13662751314468383
moirai-1.1-small,ares-comp-10,3600,60,False,cuda,25,0.12429909642537433,0.2826860376746302,29.58392816100968,0.7759999999999999,0.10961532799084982
moirai-1.1-small,ares-comp-10,3600,120,False,cuda,25,0.08025762176513672,0.20766830324605465,38.360035880759824,0.8056666666666668,0.07436239362112682
moirai-1.1-small,ares-comp-10,3600,300,False,cuda,25,0.05852546590169271,0.14964806489992452,31.187642799632158,0.9080000000000001,0.06008370205726624
