model,machine,context_length,horizon,with_covariates,device,n_samples,mae,rmse,inference_ms,coverage,crps,winkler,training_mode,ft_epochs,ft_time_s,ft_train_machines,experiment
timesfm-2.5-ft-E1_uni_uni,ares,1024,120,False,cuda,25,3.9887746175130215e-05,5.529234051494859e-05,139.9136637599895,0.6233333333333334,0.00012870793024698894,0.001825156529744466,ft_combined,,,,E1_uni_uni
timesfm-2.5-ft-E1_uni_uni,ares,1024,120,True,cuda,25,0.0007434638607477145,0.0009293919449468081,154.76539847998538,,,,ft_combined,,,,E1_uni_uni
timesfm-2.5-ft-E1_uni_uni,ares,1024,300,False,cuda,25,0.0014068547566731772,0.0015426951506466696,329.8119169599886,0.5242666666666667,0.0015922153498331704,0.01650475082397461,ft_combined,,,,E1_uni_uni
timesfm-2.5-ft-E1_uni_uni,ares,1024,300,True,cuda,25,0.0026319700944870735,0.0029549112005004463,343.9184860399837,,,,ft_combined,,,,E1_uni_uni
timesfm-2.5-ft-E1_uni_uni,ares-comp-10,512,60,False,cuda,25,0.10932717259724935,0.20963437966335655,117.62466791999941,0.21333333333333335,0.09994976534525551,1.1221270904541014,ft_combined,,,,E1_uni_uni
timesfm-2.5-ft-E1_uni_uni,ares-comp-10,512,60,True,cuda,25,0.20168790498818973,0.3072620294183002,128.4223041200221,,,,ft_combined,,,,E1_uni_uni
timesfm-2.5-ft-E1_uni_uni,ares-comp-10,512,120,False,cuda,25,0.18664359792073568,0.32186131106212623,118.71373179999864,0.17966666666666664,0.16130334940592447,1.7949809767405192,ft_combined,,,,E1_uni_uni
timesfm-2.5-ft-E1_uni_uni,ares-comp-10,512,120,True,cuda,25,0.2447221820108199,0.36854213068042946,128.06484352002371,,,,ft_combined,,,,E1_uni_uni
timesfm-2.5-ft-E1_uni_uni,ares-comp-10,512,300,False,cuda,25,0.14629376653035484,0.3104291447595203,311.06963983999776,0.23493333333333336,0.13063594020589192,1.4569390777587892,ft_combined,,,,E1_uni_uni
timesfm-2.5-ft-E1_uni_uni,ares-comp-10,512,300,True,cuda,25,0.33886476598696574,0.5069031813086999,319.79414147997886,,,,ft_combined,,,,E1_uni_uni
timesfm-2.5-ft-E1_uni_uni,ares-comp-10,1024,60,False,cuda,25,0.07551691691080728,0.11391538919859025,144.6723013600149,0.24266666666666661,0.06935280848185221,0.6557896842956543,ft_combined,,,,E1_uni_uni
timesfm-2.5-ft-E1_uni_uni,ares-comp-10,1024,60,True,cuda,25,0.1422531526202226,0.1918313787445202,164.97561215999667,,,,ft_combined,,,,E1_uni_uni
timesfm-2.5-ft-E1_uni_uni,ares-comp-10,1024,120,False,cuda,25,0.08172846857706707,0.1415253123730313,140.63671224006612,0.26599999999999996,0.0732470645014445,0.7639074261983236,ft_combined,,,,E1_uni_uni
timesfm-2.5-ft-E1_uni_uni,ares-comp-10,1024,120,True,cuda,25,0.16606126175393535,0.23467722486637263,153.15624928001853,,,,ft_combined,,,,E1_uni_uni
timesfm-2.5-ft-E1_uni_uni,ares-comp-10,1024,300,False,cuda,25,0.11358123168945312,0.22090060221845598,328.7185114400563,0.22986666666666664,0.10394817266337077,1.1859937037150066,ft_combined,,,,E1_uni_uni
timesfm-2.5-ft-E1_uni_uni,ares-comp-10,1024,300,True,cuda,25,0.24748840176378162,0.3861877023771356,344.8558448399672,,,,ft_combined,,,,E1_uni_uni
