model,machine,context_length,horizon,with_covariates,device,n_samples,mae,rmse,inference_ms,coverage,crps,winkler,training_mode,ft_epochs,ft_time_s,ft_train_machines,experiment
timesfm-2.5-ft-E3_uni_xreg_lr5,chameleon,1024,300,True,cuda,25,0.026269067255564833,0.030221316512196422,340.95597831992563,,,,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares,512,60,False,cuda,25,0.0005272026062011719,0.0008632088177455137,118.47945064000669,0.7433333333333334,0.0005458734512329101,0.005544743855794271,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares,512,60,True,cuda,25,0.0009901984773194455,0.0014891659001285392,125.07344251998802,,,,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares,512,120,False,cuda,25,0.0005067958831787109,0.0008626001646034434,117.31003220000275,0.7266666666666667,0.000549209721883138,0.00597166887919108,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares,512,120,True,cuda,25,0.001170040547457333,0.0017218768229868087,126.23470220003583,,,,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares,512,300,False,cuda,25,0.0014815040588378905,0.0018804969951164473,310.375387400054,0.6194666666666667,0.0015922591018676757,0.014709596252441406,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares,512,300,True,cuda,25,0.001867030020891118,0.002406189360680435,323.3044568000696,,,,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares,1024,60,False,cuda,25,1.0965983072916665e-05,1.3082088191503294e-05,141.6767265999988,0.6546666666666667,3.782835642496745e-05,0.0005768826802571615,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares,1024,60,True,cuda,25,0.0007318038973050751,0.0008691442624548474,148.7558313599584,,,,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares,1024,120,False,cuda,25,3.9887746175130215e-05,5.529234051494859e-05,141.96069268004067,0.6233333333333334,0.00012870793024698894,0.001825156529744466,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares,1024,120,True,cuda,25,0.0008862170663887762,0.0011075879152574125,148.33457892000297,,,,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares,1024,300,False,cuda,25,0.0014068547566731772,0.0015426951506466696,334.7160781200182,0.5242666666666667,0.0015922153498331704,0.01650475082397461,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares,1024,300,True,cuda,25,0.002451027923814253,0.002794650384203248,341.6749733600227,,,,ft_combined,,,,E3_uni_xreg_lr5
